FID,thermo_tecto_age,thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,heat_prod_provinces,thickness_crust,d_2_young_rift,lon,lat,GHF,upper_mantle_vel_structure,rock_type,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
3155,2.0,14.996,15.0,0.025800001,1689.53,2505.44,3548.0,1345.49,60.17059082,1.110000014,39.0,1116.36,82.66668701,55.50012207,45.1290016,2.0,3.0,1.6001668,-38.9474983,-38.9457016,92556.39844,84.4567032,135.8240051
3156,2.0,14.997,15.0,0.0286,1444.82,2509.27,3338.51,1086.4,62.22941427,1.110000014,44.0,843.69,86.66668701,55.50012207,50.726799,3.0,3.0,1.47348952,-108.4240036,-30.4290009,169220.0,61.3115997,234.3880005
3157,1.0,10.5,11.0,-0.028999999,511.06,406.08,2643.14,35.84,51.21035052,0.620000005,38.4199982,359.09,157.666687,55.50012207,72.2194977,6.0,3.0,0.97437751,44.581501,-30.6422005,85828.0,128.1820068,978.4450073
3158,2.0,15.0,15.0,0.014,1001.84,2152.28,2157.62,406.52,68.93837828,1.110000014,43.0,635.51,109.666687,44.50012207,43.729599,6.0,3.0,0.85693276,3.6572001,-35.0060997,81544.20313,-36.4948006,908.0230103
3159,2.0,20.002,20.0,0.049899999,1712.13,1750.64,2137.14,752.65,57.55432217,1.110000014,46.0,139.13,89.66668701,44.50012207,41.5026016,3.0,3.0,1.0940212,31.6702995,-35.9696999,74579.20313,-52.1290016,582.4899902
3160,2.0,20.003,20.0,0.0339,1891.63,1556.72,2259.44,792.23,55.10444628,1.110000014,46.0,313.87,86.66668701,44.50012207,40.605999,3.0,3.0,1.46904588,19.6909008,-36.5667,57137.80078,-131.4519958,389.5740051
3161,2.0,14.0,15.0,0.012,1008.8,2202.5,2197.14,412.19,68.12121549,1.110000014,43.0,596.16,110.666687,44.50012207,43.862999,6.0,3.0,0.89573914,-20.8344994,-36.0057983,66592.70313,-23.2040997,868.072998
3162,2.0,13.996,14.0,0.015699999,2482.29,1038.38,1537.27,719.24,28.46928169,1.779999971,40.1599998,1125.54,51.66668701,44.50012207,74.1110992,2.0,3.0,1.64084995,-85.8085022,-40.1407013,202487.0,83.697197,56.0625992
3163,1.0,6.996,7.0,-0.0071,882.24,178.55,1228.55,46.78,43.61765698,0.620000005,21.0,962.03,148.666687,45.50012207,80.0,4.0,1.0,1.64384997,-112.7269974,-20.0077,185140.0,284.1759949,-3.5709801
3164,2.0,18.995,20.01,0.029999999,2014.97,1437.99,2354.33,827.23,53.5023364,1.110000014,46.5,464.26,83.66668701,44.50012207,38.9566002,3.0,3.0,1.40003943,10.0591002,-44.4325981,118335.0,-111.348999,1542.430054
3165,2.0,18.995,20.01,0.029999999,2014.97,1437.99,2354.33,827.23,53.5023364,1.110000014,46.5,464.26,84.66668701,44.50012207,39.8474007,3.0,3.0,1.43647659,-28.2199993,-41.9826012,106324.0,-163.9730072,384.2160034
3166,1.0,13.003,12.0,-0.034000002,639.57,914.61,1092.02,479.59,50.52227232,0.620000005,26.0,388.18,134.666687,44.50012207,43.7238007,5.0,3.0,0.9609254,-26.6415997,-34.9959984,31850.19922,103.060997,593.4520264
3167,2.0,20.002,20.0,0.0484,1771.11,1684.22,2175.02,766.7,56.73182528,1.110000014,46.0,181.34,88.66668701,44.50012207,42.2899017,3.0,3.0,1.18189502,92.6035004,-36.1603012,79312.60156,-98.2174988,497.0660095
3168,2.0,18.005,16.0,0.0581,2723.12,1068.74,2235.37,1138.35,45.26035793,1.110000014,44.6199989,1331.67,73.66668701,44.50012207,47.4003983,3.0,3.0,1.44272137,11.6914997,-31.8553009,82058.39844,20.4274006,386.1159973
3169,2.0,18.004,16.0,0.048,2657.47,1074.22,2261.85,1113.27,45.96194078,1.110000014,45.4500008,1252.27,74.66668701,44.50012207,50.7775993,3.0,3.0,1.43030739,-36.9017982,-33.5788994,75171.60156,-2.2820301,545.4650269
3170,2.0,14.999,14.0,0.031399999,2725.52,1286.36,1827.75,1005.27,31.97655391,1.779999971,39.8899994,1418.31,56.66668701,44.50012207,68.2548981,2.0,3.0,2.02533436,-23.1520004,-37.993,114425.0,74.3604965,179.4109955
3171,2.0,14.999,14.0,0.029100001,2789.98,1353.95,1902.53,1070.16,32.87095983,1.779999971,39.6199989,1493.83,57.66668701,44.50012207,71.0604019,2.0,3.0,1.99639809,82.7714996,-37.9305,123865.0,73.4215012,189.8589935
3172,1.0,9.996,10.0,-0.0231,679.15,557.99,1161.44,211.11,47.33392018,0.620000005,27.7199993,515.83,142.666687,44.50012207,87.3303986,3.0,3.0,1.56956255,9.7259302,-30.1583004,128978.0,170.5780029,306.2019958
3173,2.0,17.996,16.0,0.0339,2396.75,1160.39,2398.87,1043.0,48.87228253,1.110000014,47.3100014,934.97,78.66668701,44.50012207,66.4404984,3.0,3.0,1.42752743,-93.9264984,-35.168499,87409.89844,-34.1908989,1565.280029
3174,2.0,20.003,20.0,0.036400001,1905.26,1555.74,2122.37,733.43,55.33985905,1.110000014,46.9700012,207.37,87.66668701,43.50012207,36.4291992,3.0,3.0,1.28115714,143.7749939,-49.9329987,79664.39844,-149.5599976,1899.290039
3175,2.0,14.997,15.0,0.007,1111.44,2015.25,2021.73,458.32,69.19898843,1.110000014,44.0,582.85,108.666687,43.50012207,41.2722015,6.0,3.0,0.90073228,19.4106007,-36.3241997,83445.89844,-47.2649002,935.9509888
3176,2.0,13.998,15.0,0.052000001,3119.25,1173.69,2150.41,1326.0,41.30980513,1.110000014,38.8300018,1667.17,67.66668701,43.50012207,43.3499985,2.0,3.0,1.65536439,-23.9575996,-41.3945007,116937.0,34.0467987,172.4669952
3177,2.0,15.003,15.0,0.0073,1114.7,1967.45,1986.21,474.36,70.03213548,1.110000014,44.0,628.94,107.666687,43.50012207,41.4611015,6.0,3.0,0.89237797,-16.8700008,-38.2518005,78305.29688,-39.6295013,993.4790039
3178,2.0,18.004,16.0,0.038699999,2591.98,1086.4,2291.57,1091.3,46.67440412,1.110000014,44.1800003,1172.89,75.66668701,44.50012207,52.3833008,3.0,3.0,1.42164481,52.2914009,-33.3372993,78367.29688,-21.6711998,394.8859863
3179,2.0,20.0,20.0,0.036600001,2656.59,977.45,2189.68,1027.84,45.98369276,1.110000014,47.4900017,1175.47,75.66668701,43.50012207,55.7654991,3.0,3.0,1.33419287,73.8011017,-35.1834984,82683.29688,-29.1625996,728.2559814
3180,2.0,20.003,20.0,0.030200001,2527.14,1026.27,2262.49,992.18,47.4605099,1.110000014,47.4199982,1014.3,77.66668701,43.50012207,61.8853989,3.0,3.0,1.33131075,216.6230011,-35.3045998,60971.80078,-98.6044998,911.742981
3181,2.0,15.001,15.0,0.027100001,1152.75,1842.58,1901.33,553.36,69.98928489,1.110000014,46.0,655.4,104.666687,43.50012207,43.6172981,6.0,3.0,0.89034235,-132.9459991,-45.107399,90450.60156,-95.6699982,1579.089966
3182,2.0,14.998,14.0,0.019099999,2660.67,1229.39,1791.94,952.74,31.53569406,1.779999971,39.4199982,1386.39,56.66668701,43.50012207,67.1225967,2.0,3.0,1.87672937,37.4384003,-37.625,88616.10156,83.8052979,177.5449982
3183,2.0,14.998,14.0,0.0178,2727.66,1290.05,1869.38,1020.18,32.4422564,1.779999971,39.1899986,1464.81,57.66668701,43.50012207,69.6503983,2.0,3.0,1.85563815,75.0830994,-38.7849007,88272.39844,69.0233002,84.2818985
3184,1.0,7.0,7.004,-0.023600001,652.03,378.11,1102.25,123.71,45.45877253,0.620000005,25.2999992,708.27,143.666687,43.50012207,103.935997,3.0,3.0,1.61908746,-33.5849991,-29.6432991,220536.0,154.246994,576.3259888
3185,2.0,15.001,15.0,0.015,1135.49,1880.9,1925.83,533.31,70.88370758,1.110000014,45.0,736.15,105.666687,43.50012207,41.9283981,6.0,3.0,0.88651085,-13.9420996,-44.9603004,83645.89844,-94.7510986,1608.73999
3186,2.0,17.998,16.0,0.039799999,1174.33,1807.87,1880.82,580.76,69.09775684,1.110000014,47.0,574.66,103.666687,43.50012207,40.7098999,6.0,3.0,0.88566887,12.2391005,-44.7210999,91777.10156,-115.3130035,1521.27002
3187,1.0,14.996,14.0,0.019099999,2530.69,1091.39,1638.92,821.05,29.74054472,1.779999971,40.1500015,1231.26,54.66668701,43.50012207,54.6092987,2.0,3.0,1.84787917,55.6878014,-41.5709,98668.10156,68.3936005,167.1210022
3188,2.0,20.0,20.0,0.036600001,2656.59,977.45,2189.68,1027.84,45.98369276,1.110000014,47.4900017,1175.47,74.66668701,43.50012207,52.2411003,3.0,3.0,1.37424374,-10.6845999,-33.4412003,63919.69922,-16.8125992,911.7310181
3189,2.0,20.004,20.0,0.0515,1789.22,1681.53,2038.79,727.85,56.99561387,1.110000014,54.0099983,49.14,88.66668701,43.50012207,40.3077011,3.0,3.0,1.172225,108.5930023,-41.6559982,80217.60156,-98.1285019,1738.550049
3190,1.0,9.996,10.0,-0.020199999,473.01,378.5,944.93,94.73,45.63441684,0.620000005,30.7600002,677.51,141.666687,43.50012207,101.3190002,3.0,3.0,1.54480004,-3.1901901,-25.0776997,172117.0,189.9750061,132.447998
3191,2.0,20.003,20.0,0.030200001,2527.14,1026.27,2262.49,992.18,47.4605099,1.110000014,47.4199982,1014.3,76.66668701,43.50012207,59.6315002,3.0,3.0,1.31988192,96.4756012,-35.9030991,78411.29688,-52.9173012,629.5360107
3192,2.0,19.997,20.0,0.050099999,1732.78,1737.38,2001.75,725.33,57.83165223,1.110000014,53.9900017,20.68,90.66668701,43.50012207,44.5741005,3.0,3.0,1.06679296,-66.4924011,-38.8308983,86554.0,-78.7272034,2470.73999
3193,2.0,19.999,20.0,0.038899999,1571.31,1685.21,1911.85,748.42,60.36969438,1.110000014,49.0,10.34,92.66668701,43.50012207,47.796299,3.0,3.0,1.03814638,-97.7358017,-44.8158989,67756.79688,-112.7139969,1772.849976
3194,2.0,18.004,17.0,0.057700001,2787.0,957.47,2129.9,1075.77,44.54772721,1.110000014,47.8400002,1291.98,73.66668701,43.50012207,49.0317993,3.0,3.0,1.40672898,58.3330002,-33.3087997,74375.10156,-16.9787006,548.8209839
3195,2.0,17.996,17.0,0.0572,3049.85,1008.46,2053.82,1209.89,41.81506905,1.110000014,41.2099991,1476.59,69.66668701,43.50012207,56.1889,3.0,3.0,1.55555165,-73.8803024,-34.6221008,118184.0,35.1174011,615.3939819
3196,2.0,14.998,14.0,0.0155,2795.86,1346.19,1947.34,1089.67,33.35416016,1.110000014,38.9199982,1543.68,58.66668701,43.50012207,69.3107986,2.0,3.0,1.83527064,69.4626999,-40.4062996,83452.60156,64.6847992,81.6746979
3197,1.0,14.296,9.0,-0.022399999,514.91,326.62,969.33,54.21,45.10543205,0.620000005,32.0,728.08,142.666687,43.50012207,94.4035034,3.0,3.0,1.56956255,20.2322006,-29.1748009,200767.0,178.5160065,474.7900085
3198,1.0,7.0,7.003,-0.0082,624.03,241.05,1037.86,46.61,44.09648512,0.620000005,29.0,841.48,144.666687,43.50012207,112.913002,3.0,3.0,1.64384997,-35.1618996,-23.0443993,219954.0,223.8150024,244.4089966
3199,2.0,14.997,15.0,0.0042,1222.75,1928.14,1923.6,521.72,68.64765109,1.110000014,44.5,491.04,108.666687,42.50012207,35.6389008,6.0,3.0,0.99032849,69.3883972,-38.3302002,82261.10156,-47.582901,1147.560059
3200,2.0,18.004,17.0,0.044599999,2853.61,846.21,2025.04,1020.01,43.84632254,1.110000014,53.4000015,1194.7,73.66668701,42.50012207,49.1893005,3.0,3.0,1.35832703,73.3619003,-46.3059006,112833.0,-131.9649963,3623.080078
3201,2.0,20.004,20.0,0.0515,1789.22,1681.53,2038.79,727.85,56.99561387,1.110000014,54.0099983,49.14,89.66668701,43.50012207,41.3914986,3.0,3.0,1.10511994,-102.5390015,-37.8969994,81696.10156,-73.0084991,2895.100098
3202,2.0,20.004,20.0,0.041299999,1925.76,1545.9,1984.64,698.64,55.61025085,1.110000014,52.0,144.3,88.66668701,42.50012207,41.9258995,3.0,3.0,1.20686293,84.0774994,-46.3522987,130569.0,-94.1986008,1255.550049
3203,2.0,14.996,14.0,0.0207,2594.97,1159.39,1715.09,887.71,30.63494736,1.779999971,39.5299988,1308.5,55.66668701,42.50012207,64.3203964,2.0,3.0,1.72879004,-39.957901,-48.7132988,109087.0,51.9338989,124.6119995
3204,1.0,14.998,14.0,0.0093,2668.34,1209.54,1842.19,976.13,32.03903869,1.779999971,38.3300018,1443.67,57.66668701,42.50012207,68.1791,2.0,3.0,1.68980932,70.805397,-44.2773018,86703.79688,62.1116982,82.0214005
3205,2.0,20.0,20.0,0.029899999,2788.7,853.33,2055.09,994.66,44.5701694,1.110000014,54.1199989,1155.81,74.66668701,42.50012207,51.7644005,3.0,3.0,1.30517149,79.5822983,-46.0065002,87153.0,-186.4949951,3357.030029
3206,1.0,9.996,10.0,-0.0195,377.03,309.15,837.86,45.65,44.79397281,0.620000005,34.9500008,769.81,142.666687,42.50012207,85.2686005,3.0,3.0,1.56956255,138.7420044,-26.6056004,234499.0,107.1480026,178.7559967
3207,5.0,10.0,10.003,-0.0143,1422.04,1794.8,1930.38,638.8,60.51859218,1.899999976,37.0,264.05,118.666687,42.50012207,42.9930992,3.0,3.0,1.25829566,96.1657028,-42.5732994,69174.5,20.1004009,981.4359741
3208,2.0,19.999,20.0,0.039299998,1658.46,1574.91,1806.0,759.73,59.85398901,1.110000014,48.5,80.31,93.66668701,42.50012207,44.203701,3.0,3.0,1.09179759,85.5700989,-36.7574005,61223.19922,-63.0334015,532.3200073
3209,2.0,19.995,20.01,0.0339,1609.63,1566.01,1782.01,776.89,60.71655458,1.110000014,49.0,69.95,94.66668701,42.50012207,45.1851997,3.0,3.0,1.07670116,92.9801025,-40.7118988,69203.5,-76.3912964,853.8909912
3210,5.0,12.997,12.0,-0.0156,1073.33,1444.77,1476.78,339.74,55.93299563,1.899999976,31.1399994,51.9,124.666687,42.50012207,53.0169983,5.0,1.0,0.92645437,34.4594002,-32.4292984,69186.70313,109.4629974,225.0140076
3211,2.0,20.001,20.0,0.020099999,2531.96,962.75,2209.33,924.29,47.56574398,1.110000014,55.9700012,945.45,78.66668701,42.50012207,66.7297974,3.0,3.0,1.16655481,104.9100037,-58.2685013,83511.29688,-200.7940063,2425.149902
3212,2.0,20.0,20.0,0.048300002,2281.67,1167.16,2298.83,784.46,50.70009862,1.110000014,54.0099983,622.15,82.66668701,42.50012207,49.3446007,3.0,3.0,1.34970617,5.4776001,-61.9926987,131204.0,-177.3930054,2827.659912
3213,2.0,20.0,20.0,0.053599998,2220.46,1228.18,2241.8,763.49,51.50242713,1.110000014,54.0,541.69,83.66668701,42.50012207,47.824501,3.0,3.0,1.38900304,-25.9766998,-59.7607994,166241.0,-168.8710022,3215.02002
3214,2.0,20.003,20.0,0.0129,2595.65,924.49,2166.03,937.31,46.8027777,1.110000014,54.7999992,1026.43,77.66668701,42.50012207,64.6604996,3.0,3.0,1.15278494,-1.00796,-54.5196991,74814.0,-191.9080048,1475.089966
3215,1.0,14.002,14.0,0.0218,2397.98,962.38,1525.47,708.69,28.39894364,1.779999971,38.9099998,1122.05,53.66668701,42.50012207,62.5425987,2.0,3.0,1.78298998,-88.1976013,-39.6175995,180276.0,91.0809021,141.6309967
3216,1.0,14.996,14.0,0.0166,2463.47,1033.07,1603.82,771.21,29.30017065,1.779999971,40.3199997,1201.81,54.66668701,42.50012207,61.0980988,2.0,3.0,1.72879004,-44.2114983,-47.8744011,161077.0,65.5130005,145.2389984
3217,2.0,20.003,20.0,0.0129,2595.65,924.49,2166.03,937.31,46.8027777,1.110000014,54.7999992,1026.43,76.66668701,42.50012207,62.3737984,3.0,3.0,1.17107487,12.1042004,-50.0312996,67146.39844,-164.9490051,1532.400024
3218,1.0,14.998,14.0,0.0104,2598.77,1153.63,1762.27,905.32,31.12073264,1.779999971,39.4099998,1362.71,56.66668701,42.50012207,66.7129974,2.0,3.0,1.7101531,-60.4567986,-45.0267982,93535.60156,55.3605995,51.5023994
3219,2.0,19.999,20.0,0.067100003,2296.52,1159.17,2160.59,757.34,50.91659847,1.899999976,51.0,572.38,82.66668701,41.50012207,47.1755981,3.0,3.0,1.32589948,-72.0824966,-49.3941994,116183.0,-136.6340027,963.5380249
3220,1.0,17.997,14.0,0.0266,1854.68,439.56,877.13,153.44,20.94039159,1.940000057,44.6599998,465.53,45.66668701,41.50012207,65.2845993,6.0,3.0,0.69169688,-187.875,-25.4638996,105671.0,-8.9973803,487.1069946
3221,1.0,18.996,12.0,-0.0288,1567.45,573.85,637.75,405.63,12.34908904,1.940000057,34.0099983,292.2,32.66668701,41.50012207,72.4789963,6.0,3.0,0.58684766,43.5083008,-26.1569004,76619.29688,126.5469971,623.4050293
3222,1.0,15.001,15.0,0.037900001,2016.01,572.08,1099.21,318.08,23.50531855,1.779999971,44.0200005,693.9,48.66668701,41.50012207,46.4684982,3.0,3.0,0.78270501,10.4757996,-34.2862015,147814.0,-6.44344,474.8210144
3223,2.0,19.999,20.0,0.071800001,2236.99,1227.69,2104.41,735.65,51.73490118,1.899999976,48.0,493.37,83.66668701,41.50012207,47.7512016,3.0,3.0,1.38385963,-87.4710007,-46.6428986,129782.0,-134.2899933,947.151001
3224,2.0,20.002,20.0,0.028100001,1656.16,1450.95,1653.74,807.76,61.09418958,1.110000014,48.5499992,43.1,95.66668701,41.50012207,53.5185013,3.0,3.0,1.10335052,-52.0592003,-49.6806984,96906.5,-151.3450012,1853.550049
3225,1.0,18.996,12.0,-0.0317,1557.37,468.51,547.19,367.76,13.20984481,1.940000057,35.3400002,140.74,34.66668701,41.50012207,75.7752991,6.0,3.0,0.53039998,-120.1999969,-32.1296005,81728.10156,73.8152008,1285.930054
3226,1.0,10.998,11.0,0.009,2685.44,1195.21,1903.65,1014.16,32.59601203,1.779999971,37.2700005,1513.91,58.66668701,41.50012207,66.5531998,2.0,3.0,1.55116749,-130.6089935,-49.9257011,77833.79688,63.4445,70.135498
3227,1.0,17.997,14.0,0.0032,1806.85,407.54,807.82,110.27,20.11218536,1.940000057,46.9900017,396.42,44.66668701,41.50012207,70.1221008,6.0,3.0,0.6793806,107.987999,-29.9922009,80393.60156,43.4504013,1054.459961
3228,1.0,12.004,13.0,0.0098,2540.05,1072.04,1739.06,862.84,30.73271872,1.779999971,38.4700012,1347.69,56.66668701,41.50012207,64.706398,2.0,3.0,1.56368685,-128.9320068,-48.1380005,87235.0,83.8802032,226.477005
3229,1.0,10.998,11.0,0.0111,2759.65,1257.42,1927.12,1062.69,33.53356527,1.779999971,37.7599983,1597.16,59.66668701,41.50012207,67.7851028,2.0,3.0,1.56666696,-51.0533981,-45.7410011,73693.5,66.5252991,90.8899002
3230,5.0,9.997,10.0,-0.016000001,1363.16,1595.99,1738.88,612.98,58.33095233,1.899999976,34.0,64.7,120.666687,41.50012207,65.5802002,6.0,3.0,1.1459775,5.9993601,-39.0862999,52211.19922,87.3218994,339.6730042
3231,2.0,19.001,12.0,0.0102,3096.06,1019.48,1825.99,1184.3,37.10121292,1.110000014,39.5299988,1656.6,64.66668701,41.50012207,69.9148026,4.0,3.0,1.53104591,-53.8008003,-30.8134003,185413.0,48.4790993,534.3950195
3232,2.0,19.996,20.0,0.057300001,3117.68,771.23,1848.95,1066.16,41.0182886,1.110000014,51.0800018,1257.73,70.66668701,41.50012207,68.4943008,3.0,3.0,1.4276154,-114.8339996,-44.8978996,118584.0,-97.6220016,2650.340088
3233,2.0,19.997,20.0,0.027899999,2603.85,868.22,2116.88,881.87,46.93080012,1.110000014,52.7999992,949.86,78.66668701,41.50012207,68.7985992,3.0,3.0,1.07185471,-340.1690063,-67.0470963,93538.5,-210.6529999,3669.459961
3234,1.0,18.995,12.0,-0.0149,1762.42,384.31,742.01,95.38,19.30025907,1.940000057,43.1199989,334.58,43.66668701,41.50012207,70.8128967,6.0,1.0,0.62116438,-242.3209991,-36.8662987,65050.19922,-52.8880997,1911.709961
3235,2.0,19.999,20.0,0.068300001,2375.24,1095.96,2077.82,766.26,50.34381789,1.899999976,45.0,608.31,83.66668701,40.50012207,50.8833008,4.0,3.0,1.37600648,-33.9429016,-49.3753014,100533.0,-108.9629974,954.0079956
3236,5.0,13.001,12.0,-0.0188,1037.74,1359.79,1427.32,333.54,55.26753116,1.899999976,32.7000008,91.93,124.666687,41.50012207,59.5816002,5.0,1.0,0.85182923,147.871994,-33.6105995,80259.20313,107.3769989,533.9400024
3237,2.0,19.999,20.0,0.071800001,2236.99,1227.69,2104.41,735.65,51.73490118,1.899999976,48.0,493.37,84.66668701,41.50012207,45.9327011,3.0,3.0,1.40328705,-99.0006027,-46.955101,172984.0,-125.3509979,926.6300049
3238,5.0,10.0,10.004,-0.0233,1487.38,1790.22,1964.8,678.75,60.70008237,1.899999976,37.0,230.77,117.666687,41.50012207,45.1050987,3.0,1.0,1.27434063,24.2071991,-49.4292984,65655.5,13.1668997,846.2550049
3239,5.0,10.0,9.999,-0.0241,1118.32,1414.17,1503.8,405.54,56.02231698,1.899999976,32.4700012,26.93,123.666687,41.50012207,62.2915001,5.0,3.0,0.93795002,-56.9211998,-29.8533993,64727.69922,126.5309982,60.8250008
3240,2.0,19.996,20.0,0.0638,3052.48,749.22,1868.69,1030.96,41.71930009,1.110000014,53.3600006,1201.01,71.66668701,41.50012207,64.0108032,3.0,3.0,1.36665344,-42.8652,-45.4329987,92672.39844,-123.9309998,1897.189941
3241,2.0,20.005,19.99,0.055500001,2987.5,736.97,1892.71,999.49,42.43229902,1.110000014,54.3600006,1148.26,72.66668701,41.50012207,58.3451004,3.0,3.0,1.32875133,69.2723007,-41.5397987,116827.0,-115.5619965,1570.209961
3242,2.0,17.998,17.0,0.0539,3183.07,802.19,1833.65,1103.59,40.32988966,1.110000014,47.2200012,1317.92,69.66668701,41.50012207,66.6712036,3.0,3.0,1.46373713,-137.5789948,-40.5703011,137959.0,-36.4542999,545.1939697
3243,1.0,14.999,14.0,0.0185,2910.69,1175.09,1873.75,1111.08,35.36240942,1.110000014,41.9799995,1763.79,61.66668701,41.50012207,68.2437973,4.0,3.0,1.56707764,-18.6336002,-39.1511993,93068.70313,60.8216019,129.0679932
3244,2.0,17.998,17.0,0.0539,3183.07,802.19,1833.65,1103.59,40.32988966,1.110000014,47.2200012,1317.92,68.66668701,41.50012207,62.7006989,3.0,3.0,1.47501862,-106.3799973,-38.4062004,163693.0,0.138701,323.7799988
3245,2.0,20.005,19.99,0.035700001,2922.77,734.96,1920.87,971.56,43.15669125,1.110000014,51.2000008,1100.07,73.66668701,41.50012207,51.7458992,3.0,3.0,1.31390917,23.809,-48.1329994,131015.0,-147.7030029,3188.350098
3246,5.0,13.001,12.0,-0.0185,957.93,1306.5,1352.06,267.17,54.52063829,1.899999976,32.5099983,160.59,125.666687,41.50012207,61.4160995,5.0,1.0,0.80264401,53.1417999,-35.4860001,74995.79688,102.7429962,449.2619934
3247,5.0,10.0,9.999,-0.0184,1199.49,1471.92,1581.32,480.74,56.78468103,1.899999976,32.4500008,42.47,122.666687,41.50012207,66.3984985,6.0,3.0,1.04870999,-16.2451992,-26.9158993,55227.5,110.8929977,8.3282404
3248,1.0,14.999,15.0,0.0069,2399.37,959.47,1575.67,719.69,28.88771365,1.779999971,38.4000015,1182.03,53.66668701,41.50012207,61.9611015,2.0,3.0,1.27114999,-46.350399,-33.3498001,172179.0,122.9309998,-28.4360008
3249,5.0,10.0,9.999,-0.0184,1199.49,1471.92,1581.32,480.74,56.78468103,1.899999976,32.4500008,42.47,121.666687,41.50012207,68.2942963,6.0,3.0,1.11805248,10.2586002,-30.0221996,63096.60156,103.2249985,126.0879974
3250,2.0,15.004,15.0,0.0082,3064.73,1066.63,1837.42,1162.85,36.5034245,1.110000014,39.7400017,1729.78,63.66668701,41.50012207,68.0500031,4.0,3.0,1.55186605,-69.5576019,-33.6244011,163300.0,39.6293983,245.2749939
3251,5.0,10.0,9.999,-0.025699999,1096.69,1333.94,1464.77,426.12,55.37598758,1.899999976,32.2099991,95.97,123.666687,40.50012207,63.4774017,5.0,3.0,0.93795002,-6.3769798,-33.2536011,61536.39844,111.2180023,164.8730011
3252,5.0,10.0,9.999,-0.023600001,1180.55,1395.87,1545.4,498.84,56.14712815,1.899999976,32.5999985,25.83,122.666687,40.50012207,67.5973969,5.0,3.0,1.04870999,105.0439987,-31.1264992,63040.39844,114.737999,64.0048981
3253,1.0,10.001,10.0,-0.0117,238.54,350.54,709.18,75.37,44.52527372,0.620000005,31.3400002,830.55,140.666687,40.50012207,119.2070007,3.0,3.0,1.87655997,-68.2020035,-25.2644005,202356.0,206.9559937,136.9960022
3254,1.0,8.996,9.5,-0.0266,1490.77,468.94,690.22,387.58,10.79351657,1.940000057,35.1399994,170.69,30.66668701,40.50012207,86.125,6.0,3.0,0.96030498,-24.2817993,-33.9859009,62342.80078,66.7072983,855.1140137
3255,1.0,18.001,16.0,0.0186,1255.92,60.07,168.04,225.05,12.74754878,1.940000057,38.1100006,122.02,37.66668701,38.50012207,63.6291008,5.0,3.0,0.1294125,-23.3010998,-42.0064011,49305.10156,-20.9498997,1421.689941
3256,1.0,16.999,17.0,0.0131,2506.91,903.42,1565.1,859.85,30.3726851,1.940000057,41.7099991,1549.75,57.66668701,37.50012207,35.5774994,3.0,3.0,1.06062567,-51.0130997,-35.1629982,102045.0,-10.5032997,1523.630005
3257,1.0,18.995,18.01,0.0056,1987.91,1122.59,1357.85,913.59,58.80901291,1.940000057,57.5099983,358.63,94.66668701,37.50012207,41.3317986,3.0,3.0,0.93990904,-109.3030014,-61.3877983,73006.29688,-327.1570129,2782.429932
